sequenceID,fold
376_chr17,6
376_chr2,6
376_chr3,6
376_chr4,6
377_chr1,4
377_chr11,4
377_chr17,4
377_chr2,4
377_chr3,4
377_chr4,4
378_chr1,4
378_chr11,4
378_chr17,4
378_chr2,4
378_chr3,4
378_chr4,4
379_chr1,6
379_chr11,6
379_chr17,6
379_chr2,6
379_chr3,6
379_chr4,6
37_chr1,6
37_chr11,6
37_chr17,6
37_chr2,6
37_chr3,6
37_chr4,6
380_chr1,6
380_chr11,6
380_chr17,6
380_chr2,6
380_chr3,6
380_chr4,6
381_chr1,4
381_chr11,4
381_chr17,4
381_chr2,4
381_chr3,4
381_chr4,4
382_chr1,5
382_chr11,5
382_chr17,5
382_chr2,5
382_chr3,5
382_chr4,5
383_chr1,5
383_chr11,5
383_chr17,5
383_chr2,5
383_chr3,5
383_chr4,5
384_chr1,5
384_chr11,5
384_chr17,5
384_chr2,5
384_chr3,5
384_chr4,5
385_chr1,6
385_chr11,6
385_chr17,6
385_chr2,6
385_chr3,6
385_chr4,6
386_chr1,6
386_chr11,6
386_chr17,6
386_chr2,6
386_chr3,6
386_chr4,6
387_chr1,4
387_chr11,4
387_chr17,4
387_chr2,4
387_chr3,4
387_chr4,4
388_chr1,5
388_chr11,5
388_chr17,5
388_chr2,5
388_chr3,5
388_chr4,5
389_chr1,6
389_chr11,6
389_chr17,6
389_chr2,6
389_chr3,6
389_chr4,6
38_chr1,6
38_chr17,6
38_chr2,6
38_chr3,6
38_chr4,6
390_chr1,5
390_chr11,5
390_chr17,5
390_chr2,5
390_chr3,5
390_chr4,5
391_chr1,4
391_chr11,4
391_chr17,4
391_chr2,4
391_chr3,4
391_chr4,4
392_chr1,4
392_chr11,4
392_chr17,4
392_chr2,4
392_chr3,4
392_chr4,4
393_chr1,6
393_chr11,6
393_chr17,6
393_chr2,6
393_chr3,6
393_chr4,6
394_chr1,6
394_chr11,6
394_chr17,6
394_chr2,6
394_chr3,6
394_chr4,6
395_chr1,4
395_chr11,4
395_chr17,4
395_chr2,4
395_chr3,4
395_chr4,4
396_chr1,5
396_chr11,5
396_chr17,5
396_chr2,5
396_chr3,5
396_chr4,5
397_chr1,4
397_chr11,4
397_chr17,4
397_chr2,4
397_chr3,4
397_chr4,4
398_chr1,4
398_chr11,4
398_chr17,4
398_chr2,4
398_chr3,4
398_chr4,4
399_chr1,5
399_chr11,5
399_chr17,5
399_chr2,5
399_chr3,5
399_chr4,5
39_chr1,5
39_chr11,5
39_chr17,5
39_chr2,5
39_chr3,5
39_chr4,5
400_chr1,6
400_chr11,6
400_chr17,6
400_chr2,6
400_chr3,6
400_chr4,6
401_chr1,4
401_chr11,4
401_chr17,4
401_chr2,4
401_chr3,4
401_chr4,4
402_chr1,6
402_chr11,6
402_chr17,6
402_chr2,6
402_chr3,6
402_chr4,6
403_chr1,5
403_chr11,5
403_chr17,5
403_chr2,5
403_chr3,5
403_chr4,5
405_chr1,4
405_chr11,4
405_chr17,4
405_chr2,4
405_chr3,4
405_chr4,4
406_chr1,6
406_chr11,6
406_chr17,6
406_chr2,6
406_chr3,6
406_chr4,6
407_chr1,6
407_chr11,6
407_chr17,6
407_chr2,6
407_chr3,6
407_chr4,6
408_chr1,5
408_chr11,5
408_chr17,5
408_chr2,5
408_chr3,5
408_chr4,5
409_chr1,5
409_chr11,5
409_chr17,5
409_chr2,5
409_chr3,5
409_chr4,5
40_chr1,6
40_chr11,6
40_chr17,6
40_chr2,6
40_chr3,6
40_chr4,6
410_chr1,6
410_chr11,6
410_chr17,6
410_chr2,6
410_chr3,6
410_chr4,6
411_chr1,6
411_chr11,6
411_chr17,6
411_chr2,6
411_chr3,6
411_chr4,6
412_chr1,6
412_chr11,6
412_chr17,6
412_chr2,6
412_chr3,6
412_chr4,6
413_chr1,4
413_chr11,4
413_chr17,4
413_chr2,4
413_chr3,4
413_chr4,4
414_chr1,4
414_chr11,4
414_chr17,4
414_chr2,4
414_chr3,4
414_chr4,4
415_chr1,4
415_chr11,4
415_chr17,4
415_chr2,4
415_chr3,4
415_chr4,4
416_chr1,5
416_chr11,5
416_chr17,5
416_chr2,5
416_chr3,5
416_chr4,5
417_chr1,5
417_chr11,5
417_chr17,5
417_chr2,5
417_chr3,5
417_chr4,5
418_chr1,5
418_chr11,5
418_chr17,5
418_chr2,5
418_chr3,5
418_chr4,5
419_chr1,5
419_chr11,5
419_chr2,5
419_chr3,5
419_chr4,5
41_chr1,6
41_chr11,6
41_chr17,6
41_chr2,6
41_chr3,6
41_chr4,6
420_chr1,4
420_chr11,4
420_chr17,4
420_chr2,4
420_chr3,4
420_chr4,4
421_chr1,5
421_chr11,5
421_chr17,5
421_chr2,5
421_chr3,5
421_chr4,5
422_chr1,6
422_chr11,6
422_chr17,6
422_chr2,6
422_chr3,6
422_chr4,6
423_chr1,6
423_chr11,6
423_chr17,6
423_chr2,6
423_chr3,6
423_chr4,6
424_chr1,4
424_chr11,4
424_chr17,4
424_chr2,4
424_chr3,4
424_chr4,4
425_chr1,6
425_chr11,6
425_chr17,6
425_chr2,6
425_chr3,6
425_chr4,6
427_chr1,5
427_chr11,5
427_chr17,5
427_chr2,5
427_chr3,5
427_chr4,5
428_chr1,4
428_chr11,4
428_chr17,4
428_chr2,4
428_chr3,4
428_chr4,4
429_chr1,6
429_chr11,6
429_chr17,6
429_chr2,6
429_chr3,6
429_chr4,6
42_chr1,4
42_chr11,4
42_chr17,4
42_chr2,4
42_chr3,4
42_chr4,4
430_chr1,6
430_chr11,6
430_chr17,6
430_chr2,6
430_chr3,6
430_chr4,6
431_chr1,4
431_chr11,4
431_chr17,4
431_chr2,4
431_chr3,4
431_chr4,4
432_chr1,4
432_chr11,4
432_chr17,4
432_chr2,4
432_chr3,4
432_chr4,4
433_chr1,4
433_chr11,4
433_chr17,4
433_chr2,4
433_chr3,4
433_chr4,4
434_chr1,6
434_chr11,6
434_chr17,6
434_chr2,6
434_chr3,6
434_chr4,6
435_chr1,4
435_chr11,4
435_chr17,4
435_chr2,4
435_chr3,4
435_chr4,4
436_chr1,4
436_chr11,4
436_chr17,4
436_chr2,4
436_chr3,4
436_chr4,4
437_chr1,5
437_chr11,5
437_chr17,5
437_chr2,5
437_chr3,5
437_chr4,5
438_chr1,4
438_chr11,4
438_chr17,4
438_chr2,4
438_chr3,4
438_chr4,4
439_chr1,6
439_chr11,6
439_chr17,6
439_chr2,6
439_chr3,6
439_chr4,6
43_chr1,4
43_chr11,4
43_chr17,4
43_chr2,4
43_chr3,4
43_chr4,4
440_chr1,6
440_chr11,6
440_chr17,6
440_chr2,6
440_chr3,6
440_chr4,6
441_chr1,4
441_chr17,4
441_chr2,4
441_chr3,4
441_chr4,4
442_chr1,4
442_chr11,4
442_chr17,4
442_chr2,4
442_chr3,4
442_chr4,4
443_chr1,6
443_chr11,6
443_chr17,6
443_chr2,6
443_chr3,6
443_chr4,6
444_chr1,5
444_chr11,5
444_chr17,5
444_chr2,5
444_chr3,5
444_chr4,5
445_chr1,5
445_chr11,5
445_chr17,5
445_chr2,5
445_chr3,5
445_chr4,5
446_chr1,6
446_chr11,6
446_chr17,6
446_chr2,6
446_chr3,6
446_chr4,6
447_chr1,4
447_chr11,4
447_chr17,4
447_chr2,4
447_chr3,4
447_chr4,4
448_chr1,4
448_chr11,4
448_chr17,4
448_chr2,4
448_chr3,4
448_chr4,4
449_chr1,6
449_chr11,6
449_chr17,6
449_chr2,6
449_chr3,6
449_chr4,6
44_chr1,6
44_chr11,6
44_chr17,6
44_chr2,6
44_chr3,6
44_chr4,6
450_chr1,6
450_chr11,6
450_chr17,6
450_chr2,6
450_chr3,6
450_chr4,6
451_chr1,4
451_chr11,4
451_chr17,4
451_chr2,4
451_chr3,4
451_chr4,4
452_chr1,5
452_chr11,5
452_chr17,5
452_chr2,5
452_chr3,5
452_chr4,5
453_chr1,6
453_chr11,6
453_chr17,6
453_chr2,6
453_chr3,6
453_chr4,6
454_chr1,5
454_chr11,5
454_chr17,5
454_chr2,5
454_chr3,5
454_chr4,5
455_chr1,4
455_chr11,4
455_chr17,4
455_chr2,4
455_chr3,4
455_chr4,4
456_chr1,4
456_chr11,4
456_chr17,4
456_chr2,4
456_chr3,4
456_chr4,4
457_chr1,5
457_chr11,5
457_chr17,5
457_chr2,5
457_chr3,5
457_chr4,5
458_chr1,4
458_chr11,4
458_chr17,4
458_chr2,4
458_chr3,4
458_chr4,4
459_chr1,6
459_chr11,6
459_chr17,6
459_chr2,6
459_chr3,6
459_chr4,6
45_chr1,6
45_chr11,6
45_chr17,6
45_chr2,6
45_chr3,6
45_chr4,6
460_chr1,6
460_chr11,6
460_chr17,6
460_chr2,6
460_chr3,6
460_chr4,6
462_chr1,4
462_chr11,4
462_chr17,4
462_chr2,4
462_chr3,4
462_chr4,4
463_chr1,6
463_chr11,6
463_chr17,6
463_chr2,6
463_chr3,6
463_chr4,6
464_chr1,4
464_chr11,4
464_chr17,4
464_chr2,4
464_chr3,4
464_chr4,4
465_chr1,6
465_chr11,6
465_chr17,6
465_chr2,6
465_chr3,6
465_chr4,6
466_chr1,4
466_chr11,4
466_chr17,4
466_chr2,4
466_chr3,4
466_chr4,4
468_chr1,4
468_chr11,4
468_chr17,4
468_chr2,4
468_chr3,4
468_chr4,4
469_chr1,4
469_chr11,4
469_chr17,4
469_chr2,4
469_chr3,4
469_chr4,4
46_chr1,6
46_chr11,6
46_chr17,6
46_chr2,6
46_chr3,6
46_chr4,6
470_chr1,6
470_chr11,6
470_chr17,6
470_chr2,6
470_chr3,6
470_chr4,6
471_chr1,4
471_chr11,4
471_chr17,4
471_chr2,4
471_chr3,4
471_chr4,4
472_chr1,6
472_chr11,6
472_chr17,6
472_chr2,6
472_chr3,6
472_chr4,6
473_chr1,5
473_chr11,5
473_chr17,5
473_chr2,5
473_chr3,5
473_chr4,5
474_chr1,6
474_chr11,6
474_chr17,6
474_chr2,6
474_chr3,6
474_chr4,6
475_chr1,5
475_chr11,5
475_chr17,5
475_chr2,5
475_chr3,5
475_chr4,5
476_chr1,5
476_chr11,5
476_chr17,5
476_chr2,5
476_chr3,5
476_chr4,5
477_chr1,6
477_chr11,6
477_chr17,6
477_chr2,6
477_chr3,6
477_chr4,6
478_chr1,5
478_chr11,5
478_chr17,5
478_chr2,5
478_chr3,5
478_chr4,5
479_chr1,6
479_chr11,6
479_chr17,6
479_chr2,6
479_chr3,6
479_chr4,6
47_chr1,4
47_chr11,4
47_chr17,4
47_chr2,4
47_chr3,4
47_chr4,4
480_chr1,6
480_chr11,6
480_chr17,6
480_chr2,6
480_chr3,6
480_chr4,6
481_chr1,5
481_chr11,5
481_chr17,5
481_chr2,5
481_chr3,5
481_chr4,5
482_chr1,4
482_chr11,4
482_chr17,4
482_chr2,4
482_chr3,4
482_chr4,4
483_chr1,6
483_chr11,6
483_chr17,6
483_chr2,6
483_chr3,6
483_chr4,6
484_chr1,6
484_chr11,6
484_chr17,6
484_chr2,6
484_chr3,6
484_chr4,6
485_chr1,4
485_chr11,4
485_chr17,4
485_chr2,4
485_chr3,4
485_chr4,4
486_chr1,4
486_chr11,4
486_chr17,4
486_chr2,4
486_chr3,4
486_chr4,4
487_chr1,4
487_chr11,4
487_chr17,4
487_chr2,4
487_chr3,4
488_chr1,4
488_chr11,4
488_chr17,4
488_chr2,4
488_chr3,4
488_chr4,4
489_chr1,4
489_chr11,4
489_chr17,4
489_chr2,4
489_chr3,4
489_chr4,4
48_chr1,6
48_chr11,6
48_chr17,6
48_chr2,6
48_chr3,6
48_chr4,6
490_chr1,6
490_chr11,6
490_chr17,6
490_chr2,6
490_chr3,6
490_chr4,6
491_chr1,4
491_chr11,4
491_chr17,4
491_chr2,4
491_chr3,4
491_chr4,4
492_chr1,4
492_chr11,4
492_chr17,4
492_chr2,4
492_chr3,4
492_chr4,4
493_chr1,4
493_chr11,4
493_chr17,4
493_chr2,4
493_chr3,4
493_chr4,4
494_chr1,5
494_chr11,5
494_chr17,5
494_chr2,5
494_chr3,5
494_chr4,5
495_chr1,5
495_chr11,5
495_chr2,5
495_chr3,5
495_chr4,5
496_chr1,4
496_chr11,4
496_chr17,4
496_chr2,4
496_chr3,4
496_chr4,4
498_chr1,4
498_chr11,4
498_chr17,4
498_chr2,4
498_chr3,4
498_chr4,4
499_chr1,6
499_chr11,6
499_chr17,6
499_chr2,6
499_chr3,6
499_chr4,6
49_chr1,5
49_chr11,5
49_chr17,5
49_chr2,5
49_chr3,5
49_chr4,5
4_chr1,4
4_chr11,4
4_chr17,4
4_chr2,4
4_chr3,4
4_chr4,4
501_chr1,1
501_chr11,1
501_chr17,1
501_chr2,1
501_chr3,1
501_chr4,1
503_chr1,6
503_chr11,6
503_chr17,6
503_chr2,6
503_chr3,6
503_chr4,6
504_chr1,6
504_chr11,6
504_chr17,6
504_chr2,6
504_chr3,6
504_chr4,6
505_chr1,5
505_chr11,5
505_chr17,5
505_chr2,5
505_chr3,5
505_chr4,5
506_chr1,4
506_chr11,4
506_chr17,4
506_chr2,4
506_chr3,4
506_chr4,4
507_chr1,3
507_chr11,3
507_chr17,3
507_chr2,3
507_chr3,3
507_chr4,3
508_chr1,1
508_chr11,1
508_chr17,1
508_chr2,1
508_chr3,1
508_chr4,1
509_chr1,6
509_chr11,6
509_chr17,6
509_chr2,6
509_chr3,6
509_chr4,6
50_chr1,6
50_chr11,6
50_chr17,6
50_chr2,6
50_chr3,6
50_chr4,6
510_chr1,6
510_chr11,6
510_chr17,6
510_chr2,6
510_chr3,6
510_chr4,6
511_chr1,5
511_chr11,5
511_chr17,5
511_chr2,5
511_chr3,5
511_chr4,5
512_chr1,2
512_chr11,2
512_chr17,2
512_chr2,2
512_chr3,2
512_chr4,2
513_chr1,6
513_chr11,6
513_chr17,6
513_chr2,6
513_chr3,6
513_chr4,6
515_chr1,6
515_chr11,6
515_chr17,6
515_chr2,6
515_chr3,6
515_chr4,6
516_chr1,6
516_chr11,6
516_chr17,6
516_chr2,6
516_chr3,6
516_chr4,6
519_chr1,4
519_chr11,4
519_chr17,4
519_chr2,4
519_chr3,4
519_chr4,4
51_chr1,5
51_chr11,5
51_chr17,5
51_chr2,5
51_chr3,5
51_chr4,5
520_chr1,2
520_chr11,2
520_chr17,2
520_chr2,2
520_chr3,2
520_chr4,2
521_chr1,4
521_chr11,4
521_chr17,4
521_chr2,4
521_chr3,4
521_chr4,4
522_chr1,5
522_chr11,5
522_chr17,5
522_chr2,5
522_chr3,5
522_chr4,5
523_chr1,4
523_chr11,4
523_chr17,4
523_chr2,4
523_chr3,4
523_chr4,4
524_chr1,1
524_chr11,1
524_chr17,1
524_chr2,1
524_chr3,1
524_chr4,1
525_chr1,5
525_chr11,5
525_chr17,5
525_chr2,5
525_chr3,5
525_chr4,5
526_chr1,5
526_chr11,5
526_chr17,5
526_chr2,5
526_chr3,5
526_chr4,5
527_chr1,5
527_chr11,5
527_chr17,5
527_chr2,5
527_chr3,5
527_chr4,5
528_chr1,4
528_chr11,4
528_chr17,4
528_chr2,4
528_chr3,4
528_chr4,4
529_chr1,5
529_chr11,5
529_chr17,5
529_chr2,5
529_chr3,5
529_chr4,5
52_chr1,6
52_chr11,6
52_chr17,6
52_chr2,6
52_chr3,6
52_chr4,6
530_chr1,4
530_chr11,4
530_chr17,4
530_chr2,4
530_chr3,4
530_chr4,4
531_chr1,6
531_chr11,6
531_chr17,6
531_chr2,6
531_chr3,6
531_chr4,6
532_chr1,5
532_chr11,5
532_chr17,5
532_chr2,5
532_chr3,5
532_chr4,5
533_chr1,6
533_chr11,6
533_chr17,6
533_chr2,6
533_chr3,6
533_chr4,6
534_chr1,5
534_chr11,5
534_chr17,5
534_chr2,5
534_chr3,5
534_chr4,5
535_chr1,5
535_chr11,5
535_chr17,5
535_chr2,5
535_chr3,5
535_chr4,5
536_chr1,5
536_chr11,5
536_chr17,5
536_chr2,5
536_chr3,5
536_chr4,5
537_chr1,6
537_chr11,6
537_chr17,6
537_chr2,6
537_chr3,6
537_chr4,6
538_chr1,4
538_chr11,4
538_chr17,4
538_chr2,4
538_chr3,4
538_chr4,4
539_chr1,2
539_chr11,2
539_chr17,2
539_chr2,2
539_chr3,2
539_chr4,2
53_chr1,6
53_chr11,6
53_chr17,6
53_chr2,6
53_chr3,6
53_chr4,6
540_chr1,3
540_chr11,3
540_chr17,3
540_chr2,3
540_chr3,3
540_chr4,3
541_chr1,1
541_chr11,1
541_chr17,1
541_chr2,1
541_chr3,1
541_chr4,1
542_chr1,1
542_chr11,1
542_chr17,1
542_chr2,1
542_chr3,1
542_chr4,1
543_chr1,1
543_chr11,1
543_chr17,1
543_chr2,1
543_chr3,1
543_chr4,1
544_chr1,6
544_chr11,6
544_chr17,6
544_chr2,6
544_chr3,6
544_chr4,6
545_chr1,6
545_chr11,6
545_chr17,6
545_chr2,6
545_chr3,6
545_chr4,6
546_chr1,3
546_chr11,3
546_chr17,3
546_chr2,3
546_chr3,3
546_chr4,3
547_chr1,1
547_chr11,1
547_chr17,1
547_chr2,1
547_chr3,1
547_chr4,1
548_chr1,3
548_chr11,3
548_chr17,3
548_chr2,3
548_chr3,3
548_chr4,3
54_chr1,6
54_chr11,6
54_chr17,6
54_chr2,6
54_chr3,6
54_chr4,6
550_chr1,1
550_chr11,1
550_chr17,1
550_chr2,1
550_chr3,1
550_chr4,1
551_chr1,6
551_chr11,6
551_chr17,6
551_chr2,6
551_chr3,6
551_chr4,6
552_chr1,1
552_chr11,1
552_chr17,1
552_chr2,1
552_chr3,1
552_chr4,1
553_chr1,2
553_chr11,2
553_chr17,2
553_chr2,2
553_chr3,2
553_chr4,2
554_chr1,4
554_chr11,4
554_chr17,4
554_chr2,4
554_chr3,4
554_chr4,4
555_chr1,2
555_chr11,2
555_chr17,2
555_chr2,2
555_chr3,2
555_chr4,2
556_chr1,6
556_chr11,6
556_chr17,6
556_chr2,6
556_chr3,6
556_chr4,6
557_chr1,1
557_chr11,1
557_chr17,1
557_chr2,1
557_chr3,1
557_chr4,1
558_chr1,1
558_chr11,1
558_chr17,1
558_chr2,1
558_chr3,1
558_chr4,1
559_chr1,2
559_chr11,2
559_chr17,2
559_chr2,2
559_chr3,2
559_chr4,2
55_chr1,5
55_chr11,5
55_chr17,5
55_chr2,5
55_chr3,5
55_chr4,5
560_chr1,2
560_chr11,2
560_chr17,2
560_chr2,2
560_chr3,2
560_chr4,2
561_chr1,5
561_chr11,5
561_chr17,5
561_chr2,5
561_chr3,5
561_chr4,5
563_chr1,2
563_chr11,2
563_chr17,2
563_chr2,2
563_chr3,2
563_chr4,2
564_chr1,5
564_chr11,5
564_chr17,5
564_chr2,5
564_chr3,5
564_chr4,5
565_chr1,1
565_chr11,1
565_chr17,1
565_chr2,1
565_chr3,1
565_chr4,1
566_chr1,5
566_chr11,5
566_chr17,5
566_chr2,5
566_chr3,5
566_chr4,5
567_chr1,6
567_chr11,6
567_chr17,6
567_chr2,6
567_chr3,6
567_chr4,6
568_chr1,4
568_chr11,4
568_chr17,4
568_chr2,4
568_chr3,4
568_chr4,4
569_chr1,5
569_chr11,5
569_chr17,5
569_chr2,5
569_chr3,5
569_chr4,5
56_chr1,5
56_chr11,5
56_chr17,5
56_chr2,5
56_chr3,5
56_chr4,5
570_chr1,6
570_chr11,6
570_chr17,6
570_chr2,6
570_chr3,6
570_chr4,6
571_chr1,4
571_chr11,4
571_chr17,4
571_chr2,4
571_chr3,4
571_chr4,4
572_chr1,5
572_chr11,5
572_chr17,5
572_chr2,5
572_chr3,5
572_chr4,5
573_chr1,6
573_chr11,6
573_chr17,6
573_chr2,6
573_chr3,6
573_chr4,6
574_chr1,6
574_chr11,6
574_chr17,6
574_chr2,6
574_chr3,6
574_chr4,6
575_chr1,5
575_chr11,5
575_chr17,5
575_chr2,5
575_chr3,5
575_chr4,5
576_chr1,5
576_chr11,5
576_chr17,5
576_chr2,5
576_chr3,5
576_chr4,5
577_chr1,5
577_chr11,5
577_chr17,5
577_chr2,5
577_chr3,5
577_chr4,5
578_chr1,5
578_chr11,5
578_chr17,5
578_chr2,5
578_chr3,5
578_chr4,5
579_chr1,6
579_chr11,6
579_chr17,6
579_chr2,6
579_chr3,6
579_chr4,6
57_chr1,5
57_chr11,5
57_chr2,5
57_chr3,5
57_chr4,5
580_chr1,5
580_chr11,5
580_chr17,5
580_chr2,5
580_chr3,5
580_chr4,5
581_chr1,6
581_chr11,6
581_chr17,6
581_chr2,6
581_chr3,6
581_chr4,6
582_chr1,6
582_chr11,6
582_chr17,6
582_chr2,6
582_chr3,6
582_chr4,6
583_chr1,2
583_chr11,2
583_chr17,2
583_chr2,2
583_chr3,2
583_chr4,2
584_chr1,3
584_chr11,3
584_chr17,3
584_chr2,3
584_chr3,3
584_chr4,3
585_chr1,1
585_chr11,1
585_chr17,1
585_chr2,1
585_chr3,1
585_chr4,1
586_chr1,4
586_chr11,4
586_chr17,4
586_chr2,4
586_chr3,4
586_chr4,4
587_chr1,6
587_chr11,6
587_chr17,6
587_chr2,6
587_chr3,6
587_chr4,6
588_chr1,6
588_chr11,6
588_chr17,6
588_chr2,6
588_chr3,6
588_chr4,6
589_chr1,4
589_chr11,4
589_chr17,4
589_chr2,4
589_chr3,4
589_chr4,4
58_chr1,5
58_chr11,5
58_chr17,5
58_chr2,5
58_chr3,5
58_chr4,5
590_chr1,1
590_chr11,1
590_chr17,1
590_chr2,1
590_chr3,1
590_chr4,1
591_chr1,2
591_chr11,2
591_chr17,2
591_chr2,2
591_chr3,2
591_chr4,2
592_chr1,6
592_chr11,6
592_chr17,6
592_chr2,6
592_chr3,6
592_chr4,6
593_chr1,2
593_chr11,2
593_chr17,2
593_chr2,2
593_chr3,2
593_chr4,2
594_chr1,1
594_chr11,1
594_chr17,1
594_chr2,1
594_chr3,1
594_chr4,1
596_chr1,6
596_chr11,6
596_chr17,6
596_chr2,6
596_chr3,6
596_chr4,6
597_chr1,5
597_chr11,5
597_chr17,5
597_chr2,5
597_chr3,5
597_chr4,5
598_chr1,1
598_chr11,1
598_chr17,1
598_chr2,1
598_chr3,1
598_chr4,1
599_chr1,2
599_chr11,2
599_chr17,2
599_chr2,2
599_chr3,2
599_chr4,2
5_chr1,5
5_chr11,5
5_chr17,5
5_chr2,5
5_chr3,5
5_chr4,5
601_chr1,6
601_chr11,6
601_chr17,6
601_chr2,6
601_chr3,6
601_chr4,6
602_chr1,5
602_chr11,5
602_chr17,5
602_chr2,5
602_chr3,5
602_chr4,5
603_chr1,6
603_chr11,6
603_chr17,6
603_chr2,6
603_chr3,6
603_chr4,6
60_chr1,4
60_chr11,4
60_chr17,4
60_chr2,4
60_chr3,4
60_chr4,4
61_chr1,4
61_chr11,4
61_chr17,4
61_chr2,4
61_chr3,4
61_chr4,4
62_chr1,6
62_chr11,6
62_chr17,6
62_chr2,6
62_chr3,6
62_chr4,6
63_chr1,6
63_chr11,6
63_chr17,6
63_chr2,6
63_chr3,6
63_chr4,6
64_chr1,5
64_chr11,5
64_chr17,5
64_chr2,5
64_chr3,5
64_chr4,5
65_chr1,4
65_chr11,4
65_chr17,4
65_chr2,4
65_chr3,4
65_chr4,4
66_chr1,6
66_chr11,6
66_chr17,6
66_chr2,6
66_chr3,6
66_chr4,6
67_chr1,4
67_chr11,4
67_chr17,4
67_chr2,4
67_chr3,4
67_chr4,4
68_chr1,5
68_chr11,5
68_chr17,5
68_chr2,5
68_chr3,5
68_chr4,5
69_chr1,5
69_chr11,5
69_chr17,5
69_chr2,5
69_chr3,5
69_chr4,5
6_chr1,6
6_chr11,6
6_chr17,6
6_chr2,6
6_chr3,6
6_chr4,6
70_chr1,4
70_chr11,4
70_chr17,4
70_chr2,4
70_chr3,4
70_chr4,4
72_chr1,5
72_chr11,5
72_chr17,5
72_chr2,5
72_chr3,5
72_chr4,5
73_chr1,5
73_chr11,5
73_chr17,5
73_chr2,5
73_chr3,5
73_chr4,5
74_chr1,6
74_chr11,6
74_chr17,6
74_chr2,6
74_chr3,6
74_chr4,6
75_chr1,4
75_chr11,4
75_chr17,4
75_chr2,4
75_chr3,4
75_chr4,4
76_chr1,6
76_chr11,6
76_chr17,6
76_chr2,6
76_chr3,6
76_chr4,6
77_chr1,6
77_chr11,6
77_chr17,6
77_chr2,6
77_chr3,6
77_chr4,6
78_chr1,5
78_chr11,5
78_chr17,5
78_chr2,5
78_chr3,5
78_chr4,5
79_chr11,4
79_chr17,4
79_chr2,4
79_chr3,4
79_chr4,4
7_chr1,4
7_chr11,4
7_chr17,4
7_chr2,4
7_chr3,4
7_chr4,4
80_chr1,4
80_chr11,4
80_chr17,4
80_chr2,4
80_chr3,4
80_chr4,4
81_chr1,6
81_chr11,6
81_chr17,6
81_chr2,6
81_chr3,6
81_chr4,6
82_chr1,4
82_chr11,4
82_chr17,4
82_chr2,4
82_chr3,4
82_chr4,4
83_chr1,4
83_chr11,4
83_chr17,4
83_chr2,4
83_chr3,4
83_chr4,4
84_chr1,5
84_chr11,5
84_chr17,5
84_chr2,5
84_chr3,5
84_chr4,5
85_chr1,6
85_chr11,6
85_chr17,6
85_chr2,6
85_chr3,6
85_chr4,6
86_chr1,5
86_chr11,5
86_chr17,5
86_chr2,5
86_chr3,5
86_chr4,5
87_chr1,6
87_chr11,6
87_chr17,6
87_chr2,6
87_chr3,6
87_chr4,6
88_chr1,4
88_chr11,4
88_chr17,4
88_chr2,4
88_chr3,4
88_chr4,4
89_chr1,6
89_chr11,6
89_chr17,6
89_chr2,6
89_chr3,6
89_chr4,6
8_chr1,5
8_chr11,5
8_chr17,5
8_chr2,5
8_chr3,5
8_chr4,5
91_chr1,5
91_chr11,5
91_chr17,5
91_chr2,5
91_chr3,5
91_chr4,5
92_chr1,5
92_chr11,5
92_chr17,5
92_chr2,5
92_chr3,5
92_chr4,5
93_chr1,6
93_chr11,6
93_chr17,6
93_chr2,6
93_chr3,6
93_chr4,6
94_chr1,6
94_chr11,6
94_chr17,6
94_chr2,6
94_chr3,6
94_chr4,6
95_chr1,4
95_chr11,4
95_chr17,4
95_chr2,4
95_chr3,4
95_chr4,4
96_chr1,5
96_chr11,5
96_chr17,5
96_chr2,5
96_chr3,5
96_chr4,5
97_chr1,6
97_chr11,6
97_chr17,6
97_chr2,6
97_chr3,6
97_chr4,6
98_chr1,6
98_chr11,6
98_chr17,6
98_chr2,6
98_chr3,6
98_chr4,6
99_chr1,6
99_chr11,6
99_chr17,6
99_chr2,6
99_chr3,6
99_chr4,6
9_chr1,4
9_chr11,4
9_chr17,4
9_chr2,4
9_chr3,4
9_chr4,4
