"l","u","id"
0,1.89119619957637,956
3.60416475159582,Inf,957
2.60367177426815,Inf,958
1.95558169856668,Inf,959
0,1.77479972364381,960
1.508766526822,Inf,961
1.64417937339749,Inf,962
0,2.4280228454154,963
2.45344110124279,Inf,964
0.628545275540091,3.11588618613314,965
0,1.41428947565146,966
3.49718677869532,Inf,967
0.0297592330025509,1.17200203065295,968
2.2711557947332,Inf,969
1.13428143318743,Inf,970
1.68395013432018,Inf,971
0,2.3307445528917,972
0.697694660048001,Inf,973
1.48518433677964,3.01828570023645,974
0,1.7254342790693,975
0,1.61726932274178,976
0.739345893962309,Inf,977
0.0487652566516772,2.22654647368472,978
1.1569200392114,Inf,979
0,1.99517504661344,980
2.23789070150815,Inf,981
0,1.55382516095415,982
2.31186477176379,4.71363906865008,983
3.23997333762236,Inf,984
2.53010633634403,Inf,985
0,1.64925644057803,986
0.277262482559308,1.64363000192679,987
0,1.28666903940029,988
2.0398402470164,Inf,989
2.30335790547542,4.42124292312656,990
0.536508279619738,Inf,991
0,1.27921558567323,992
1.98910618259106,Inf,993
3.39267755683977,Inf,994
1.23812088393606,Inf,995
0,0.458377822069451,996
0.673951758653857,2.2532282944303,997
0,2.39968563313596,998
0,1.26610635197721,999
0,0.452649692306295,1000
1.87613012676593,Inf,1001
0.844461646629497,Inf,1002
2.56871794059407,Inf,1003
3.22560955770314,Inf,1004
0,2.30350819299929,1005
0,2.10915751522407,1006
3.81760680233128,Inf,1007
1.67463888472412,Inf,1008
0.224068308598362,1.71549032675102,1009
4.31829715205822,Inf,1010
1.71412312774919,Inf,1011
1.03114777477458,3.38358632812742,1012
0,0.833765349816531,1013
0,1.69984956388362,1014
2.08281203638762,4.18918748910073,1015
1.09557946329005,Inf,1016
2.16640419559553,3.93838635412976,1017
0,1.43902890442405,1018
2.73879154352471,Inf,1019
2.93997329950798,Inf,1020
0,2.12864959146827,1021
3.10166272043716,Inf,1022
1.23229050252121,Inf,1023
2.22494193702005,4.54966189106926,1024
2.11569085600786,4.22066610422917,1025
0,0.830032512312755,1026
0,1.23178573267069,1027
0,1.89840098377317,1028
0,1.19032327085733,1029
2.63585708104074,Inf,1030
1.21699048846494,Inf,1031
1.58848445629701,3.92184428637847,1032
1.1546090815682,Inf,1033
0.937024195445701,Inf,1034
3.76128448289819,Inf,1035
2.46411327330861,4.28382682963274,1036
0.595812522224151,2.91709931974765,1037
2.54691660869867,Inf,1038
2.1428547980031,Inf,1039
0,1.57953814079519,1040
3.10116131964605,Inf,1041
0.448003830970265,2.77324340422638,1042
2.57092723739333,Inf,1043
0,1.92093769379426,1044
2.56009735458065,Inf,1045
2.48761746450327,Inf,1046
2.50557032471988,Inf,1047
1.55688726808876,3.87173817958683,1048
1.94332038692664,4.19108846981544,1049
2.12631383561529,4.46629930811469,1050
3.77776837325655,Inf,1051
2.35250406549312,Inf,1052
1.89228960080072,Inf,1053
3.57698096544482,Inf,1054
4.55842717143241,Inf,1055
2.2245769930305,4.49198046757374,1056
3.6619869992137,Inf,1057
1.39223297534045,Inf,1058
2.81471039808821,Inf,1059
2.99580580496695,Inf,1060
0,1.37097814993467,1061
2.73652023926843,Inf,1062
1.71818579314277,Inf,1063
2.13630989543162,Inf,1064
0,1.03255404799711,1065
0,1.25373478920665,1066
0.555911600240506,1.88631437078584,1067
0,2.38606746832374,1068
0,2.06464155111462,1069
3.66163687373046,Inf,1070
2.17220425896812,Inf,1071
0.798338450840674,2.30577851878479,1072
0,1.30974143277854,1073
1.94658590073232,3.47247822559439,1074
1.90657103259582,Inf,1075
1.22722840402275,2.7997769106878,1076
0,2.2211101045832,1077
0,2.29761761089321,1078
0,1.93711316678673,1079
2.17243976192549,Inf,1080
0,1.32233205717057,1081
0.536361957783811,2.43358378007542,1082
1.84836210624781,Inf,1083
3.8666525343433,Inf,1084
0,1.08534662751481,1085
0.615838043158874,2.14302413922269,1086
3.45723409496713,Inf,1087
1.93778918357566,Inf,1088
3.88367660809308,Inf,1089
2.0845596952131,Inf,1090
1.8054543598555,Inf,1091
2.67159774142783,Inf,1092
1.46774104272481,3.2293632515939,1093
1.8387211766094,2.96137151948642,1094
2.18968354689423,Inf,1095
0,0.815218086936511,1096
3.47921460983343,Inf,1097
0,1.57665700302459,1098
0.925722425454296,1.96885310637299,1099
2.18284365430009,2.89054374909028,1100
0,2.17401031346526,1101
0.574138800147921,Inf,1102
0.518685450660996,1.93476924148854,1103
1.77461889805272,3.32825305871665,1104
3.41346942470409,Inf,1105
0.893931196187623,Inf,1106
0.0500128697603941,2.51297865295783,1107
0.703893342870288,Inf,1108
2.62136767792981,Inf,1109
0,1.81396307307296,1110
1.07456484984141,2.04175671387929,1111
2.90053863136563,Inf,1112
0,2.14057479228359,1113
2.44336277188268,Inf,1114
1.44769030157477,Inf,1115
0.257115985732526,2.47345151554327,1116
0.956509808893315,2.79668036906514,1117
1.67167019564658,Inf,1118
1.76771210797597,2.99470209574793,1119
2.6520006096689,Inf,1120
3.04866213409696,Inf,1121
0.513667448540218,Inf,1122
0.669333981350064,1.72855717712082,1123
1.58588997670449,Inf,1124
2.70381941692904,Inf,1125
2.83407105249353,Inf,1126
0.240386559162289,2.40391432773322,1127
0,1.94355526531581,1128
0.49380631360691,Inf,1129
2.8362792590633,Inf,1130
0.861683370894752,2.6712615165161,1131
1.05577943730168,1.51696279412135,1132
2.43005552096292,4.89769833977334,1133
3.44558122335002,Inf,1134
2.60922382236458,Inf,1135
0,1.8623274192214,1136
0,1.16795738460496,1137
0,2.3687199287815,1138
2.03487509978004,3.17979347077198,1139
0.598760873544961,1.59113815694582,1140
2.16435659036506,Inf,1141
0.621737600304186,Inf,1142
0.698380480753258,2.76507613540161,1143
2.7293046482373,Inf,1144
3.90769156860188,Inf,1145
2.27491614350583,Inf,1146
1.88662219268735,3.75112439389341,1147
1.89448203251231,Inf,1148
1.70108282589354,Inf,1149
1.05659751454368,2.21120350470301,1150
0,2.09907430573367,1151
0.446152133517899,2.66708536364604,1152
0,1.19745774776675,1153
1.12178200506605,2.15915537963156,1154
0.859453878365457,2.49901009898167,1155
0,2.49348519777413,1156
1.70145764481276,Inf,1157
1.50921820604708,2.76895840885118,1158
0.710318789351732,1.65256740525365,1159
1.8324188340921,Inf,1160
1.99243894021492,3.73013316188008,1161
2.21589355147444,Inf,1162
2.17071731633041,Inf,1163
0.772724440321326,3.0484418553533,1164
0,2.0407578733284,1165
0,1.53722893504892,1166
2.87109563185368,Inf,1167
0,2.08741754700895,1168
0.435648933053017,2.85242677666247,1169
0.282462402828969,2.53326966019813,1170
0,2.34105817682575,1171
1.4397453161655,Inf,1172
0.528721367008984,1.9056024128804,1173
3.54903804138303,Inf,1174
1.08932938426733,Inf,1175
2.53981099522207,Inf,1176
0.677534769638442,1.68472383287735,1177
0.562151913181879,3.05731977394316,1178
0,2.35948216111865,1179
2.16566706250887,Inf,1180
2.52782554249279,Inf,1181
0.31605044787284,2.00725746457465,1182
0,1.91683885583188,1183
1.41861128271557,Inf,1184
1.97863157489337,Inf,1185
2.54952901508659,Inf,1186
0.424405332305469,2.06266614201013,1187
1.40773600083776,Inf,1188
1.98888982529752,Inf,1189
0.919774640351534,Inf,1190
2.64967353257816,Inf,1191
2.34499298094306,Inf,1192
2.1875405847095,2.58957076410297,1193
1.54706533299759,Inf,1194
0.413561388850212,Inf,1195
2.49110152595676,4.65065516298637,1196
0,2.29576754325535,1197
0,1.17999022011645,1198
0,1.36558968864847,1199
2.43025836301968,4.78043638344388,1200
0,1.22782928694505,1201
3.24276933388319,Inf,1202
0.334110902040266,Inf,1203
0,2.31609096867032,1204
1.49197399325203,Inf,1205
1.37039205699693,2.49071751488373,1206
0,2.07112723554019,1207
1.0958271403797,2.9618729534559,1208
2.11467958521098,Inf,1209
2.11339464178309,Inf,1210
0,1.44568397896364,1211
1.29750387219246,Inf,1212
0.206091311411001,1.71104000415653,1213
0.954372933483683,2.21093057480175,1214
2.62697808153462,Inf,1215
2.57710771635175,Inf,1216
2.26783086603973,Inf,1217
2.66365812567528,Inf,1218
1.608963443432,3.58372125134338,1219
0.919790993211791,2.94584881805349,1220
2.90696783456951,Inf,1221
2.92674591939431,Inf,1222
4.08950925746467,Inf,1223
1.57917879987508,Inf,1224
2.86121703509707,Inf,1225
1.2092557316646,Inf,1226
1.33164079568814,2.58596138271969,1227
0,2.41992752882652,1228
1.87789238232654,Inf,1229
0.515231010504067,2.68448522663675,1230
0.747622610651888,Inf,1231
0.678531953017227,Inf,1232
0,1.57605244661681,1233
0.623362961341627,2.82693992136046,1234
0,2.19874845759477,1235
4.31369395577349,Inf,1236
1.62899698712863,Inf,1237
0,2.12910613277927,1238
0,1.96216068114154,1239
0,1.50606540904846,1240
0,1.81618919712491,1241
2.5830232410226,Inf,1242
0,1.04559856990818,1243
0,1.61613121803384,1244
0,0.997160244733095,1245
1.85923521174118,Inf,1246
2.57270870963112,Inf,1247
0.0663100677775219,1.88927689043339,1248
0,1.59650041372515,1249
0.0301582680549473,1.820615172619,1250
0.837526515242644,2.50533420941792,1251
1.56028962519486,2.96478201809805,1252
1.78363363549579,Inf,1253
3.37759656307753,Inf,1254
0,1.99049112445209,1255
0,2.44768958014902,1256
1.90487813903019,Inf,1257
2.02271731104702,Inf,1258
3.30515572451986,Inf,1259
0,2.46315765893087,1260
0,2.04720519599505,1261
1.11905520258006,3.15658819512464,1262
0.894884904264472,2.41484897327609,1263
0.918177993735299,Inf,1264
0,2.43886647978798,1265
1.37471931171604,Inf,1266
2.08713680796791,4.29569896659814,1267
1.29089134221431,3.22213966224808,1268
0,2.12388843181543,1269
2.11105193186086,Inf,1270
1.33698470133822,Inf,1271
0,1.93336833966896,1272
2.00995187973604,Inf,1273
2.59900436096359,Inf,1274
3.3321293926565,Inf,1275
3.60530496807769,Inf,1276
2.07834590401035,4.26353150745854,1277
0,1.36378115217667,1278
0.780937292729504,3.19665001414251,1279
2.55652125924826,Inf,1280
1.83540559315588,Inf,1281
2.451391806826,Inf,1282
2.0648454973707,Inf,1283
3.25134057027753,Inf,1284
1.26571288274135,3.39385687897447,1285
0,2.06741957692429,1286
1.99012394761667,Inf,1287
1.87170938123018,Inf,1288
0,2.14124691206962,1289
2.8049420658499,Inf,1290
3.85238228947856,Inf,1291
3.11862671049312,Inf,1292
0,1.63335465476848,1293
1.51500649342779,Inf,1294
1.58587558777072,Inf,1295
2.6901056728093,Inf,1296
0.777885400457308,Inf,1297
1.14183376950677,1.63955935451668,1298
3.55362576374318,Inf,1299
3.00269850355107,Inf,1300
2.92602149827871,Inf,1301
1.46468895138241,Inf,1302
0.222529838210903,1.13246596709359,1303
0,0.717127016396262,1304
1.69449839100707,Inf,1305
0.984880648320541,2.58628845738713,1306
0.640568333910778,2.45248008926865,1307
0,2.283781649312,1308
1.17110348131973,2.49179977166932,1309
2.38016467308626,Inf,1310
0,0.920036023017019,1311
2.9234555788571,Inf,1312
0.144284220878035,2.29141484887805,1313
0,2.27842149906792,1314
2.20547939825337,3.01036712888163,1315
1.52250792132691,Inf,1316
0,2.32095464598387,1317
4.01340857089963,Inf,1318
0,1.71226114965975,1319
2.22880360204726,Inf,1320
0.923627139418386,2.3061884456547,1321
0.696352787781507,2.69570420903619,1322
2.67601635132451,Inf,1323
0,2.20309966767672,1324
2.28801353252493,Inf,1325
0,1.76049455476459,1326
0.545264043612406,Inf,1327
0.207576410030015,2.70229518879205,1328
0.739426778163761,Inf,1329
0.356314367963932,1.56246692175046,1330
1.69183512160089,Inf,1331
1.33156880969182,Inf,1332
1.69640853710007,Inf,1333
0,2.23293984192424,1334
0.900500417337753,2.83782552462071,1335
1.08697251009289,1.4278280257713,1336
0,2.49430021387525,1337
1.71319898334332,Inf,1338
0.918268878012896,Inf,1339
2.11466387787368,3.79017717379611,1340
0.265929288580082,Inf,1341
0,2.20419202349149,1342
0.447611344861798,2.30456212477293,1343
4.06571573927067,Inf,1344
1.4456367562525,Inf,1345
0,2.35913051466923,1346
0,1.88479935459327,1347
0.287274832371622,1.07072605809662,1348
0,1.91243948182091,1349
0,2.1518977091182,1350
2.06544376676902,4.22383021214046,1351
2.08426568424329,Inf,1352
3.04668447759468,Inf,1353
2.59212470438797,Inf,1354
1.10291155637242,2.71518622350413,1355
0.842327320715412,Inf,1356
3.15531825704966,Inf,1357
1.22090971213765,1.28174937970471,1358
0.17122664838098,1.66912157961633,1359
0.49547191883903,Inf,1360
1.5225285285851,Inf,1361
4.7371709451545,Inf,1362
2.26293531246483,Inf,1363
0,2.12142575182952,1364
2.13235786766745,Inf,1365
3.35884955595247,Inf,1366
1.82114003458992,3.78131707722787,1367
0,1.62062519579194,1368
0.621259796316735,2.99191864673048,1369
3.55734103068244,Inf,1370
1.08129074971657,Inf,1371
0.117375073605217,1.82231443584897,1372
3.25169839547016,Inf,1373
1.65239129099064,Inf,1374
1.85995666659437,Inf,1375
2.69904361630324,Inf,1376
1.0090669139754,Inf,1377
1.53749704244547,1.64557066280395,1378
3.702449190896,Inf,1379
1.21374221576843,Inf,1380
1.34711646242067,3.71334435476456,1381
0,1.32987211109139,1382
0,2.45768457476515,1383
1.44673981878441,3.86992291721981,1384
2.42014315444976,4.75320764351636,1385
0,1.99148400162812,1386
2.3293159424793,3.56581805914175,1387
1.33184171339963,2.38477951206733,1388
0.487732417532243,Inf,1389
0,2.230352119077,1390
1.5842683595838,Inf,1391
0.319688941235654,Inf,1392
0.39284321537707,1.331154013169,1393
0.178098945762031,2.40040392032824,1394
0.292531058075838,0.666742761968635,1395
1.47751609911211,Inf,1396
0,2.27100890479051,1397
1.3253043522127,Inf,1398
0.318575233104639,1.74830699921586,1399
3.17729448666796,Inf,1400
0,2.44702165713534,1401
3.63568211556412,Inf,1402
1.28655442269519,Inf,1403
1.81994675891474,Inf,1404
1.41802892903797,2.50611677649431,1405
1.74601777689531,Inf,1406
2.73304107307922,Inf,1407
1.4381933491677,3.47617701743729,1408
0,1.29206003970467,1409
2.9920359631069,Inf,1410
4.18659783957992,Inf,1411
0,1.65184199111536,1412
0,2.29515705141239,1413
3.19899268855806,Inf,1414
0.454987667617388,Inf,1415
1.0070453141816,3.43460242263973,1416
0,1.10494979773648,1417
4.13039546983782,Inf,1418
2.4593602924142,4.10313140309881,1419
0.406820295611396,1.95252644189168,1420
2.30678319465369,Inf,1421
1.05273672263138,Inf,1422
3.050303645432,Inf,1423
2.70953555766027,Inf,1424
2.01423586404417,Inf,1425
1.74889946822077,Inf,1426
0,1.33364155131858,1427
0.667027450399473,Inf,1428
3.65205726062413,Inf,1429
2.36113078834023,Inf,1430
1.58155241108034,3.59454616671428,1431
2.2275223856559,Inf,1432
1.73502509773243,Inf,1433
2.29760332207661,Inf,1434
2.31471008388326,Inf,1435
2.64544815116096,Inf,1436
3.1691991299158,Inf,1437
1.63389668450691,Inf,1438
0,2.41923968074843,1439
3.34797848656308,Inf,1440
1.86578508641105,3.61603308352642,1441
0,0.876104399794713,1442
2.45288390840869,Inf,1443
0,2.01114168856293,1444
0,1.67412986280397,1445
1.39744108659215,3.03992899949662,1446
1.19937051320449,Inf,1447
0,2.15673157246783,1448
2.53517216886394,Inf,1449
0,1.71796829905361,1450
2.66087915748358,Inf,1451
0,1.59080281096976,1452
0.147721954272129,Inf,1453
0,1.30294916802086,1454
3.2249283749843,Inf,1455
0,2.31613692769315,1456
3.21733364602551,Inf,1457
0,2.34109373821411,1458
1.73960874381009,Inf,1459
3.00676190468948,Inf,1460
1.36517434439156,1.94032969535328,1461
2.34059573849663,Inf,1462
0.541285926592536,2.43555457505863,1463
1.03350233344827,3.07723474805243,1464
0,0.873759415117092,1465
2.59646771592088,Inf,1466
2.22903952409979,Inf,1467
1.79121138353366,Inf,1468
1.24852016509976,Inf,1469
1.12383187224623,1.56707101385109,1470
0,2.28951794560999,1471
0,2.24742767342832,1472
2.95858265599236,Inf,1473
0,2.34220920479856,1474
1.88390824652743,Inf,1475
2.4486695881933,Inf,1476
3.27184331254102,Inf,1477
1.31512206920888,3.2614724751329,1478
0.77220045379363,Inf,1479
0,1.54533738270402,1480
0,1.43403835652862,1481
1.98945412994362,3.30014985636808,1482
0,2.45820226264186,1483
0.464895013719797,Inf,1484
2.23120236012619,Inf,1485
0.563186117797159,Inf,1486
2.46266821399331,Inf,1487
2.76743984315544,Inf,1488
1.54345992195886,3.59574601287022,1489
1.61589426512364,Inf,1490
2.94938558829017,Inf,1491
0,2.05065534217283,1492
2.34225841530133,Inf,1493
0,2.12367330095731,1494
2.28367321426049,Inf,1495
1.24450133822393,2.79160174482968,1496
0,1.60553932655603,1497
0,2.36347231140826,1498
0,2.43921933521051,1499
0,1.51596224110108,1500
0,1.99760741903447,1501
1.30927139660344,Inf,1502
1.94339483045042,4.24843882676214,1503
2.00236606469844,Inf,1504
3.71355064446107,Inf,1505
0.698613213025965,2.92843423143495,1506
2.5246359303128,Inf,1507
3.11843884643167,Inf,1508
0,2.45759918994736,1509
0,2.16462899639737,1510
2.24229516403284,3.16181803063955,1511
0.59246914985124,Inf,1512
0,1.2525081995409,1513
0.515062178601511,2.56798883667216,1514
2.23211354343221,Inf,1515
1.92288999387529,Inf,1516
1.18570815131534,1.76059608813375,1517
2.14344268548302,Inf,1518
0,1.07805315812584,1519
2.704484394053,Inf,1520
0.889876549481414,Inf,1521
1.66524346510414,Inf,1522
1.62159934232477,Inf,1523
2.01569243567064,Inf,1524
0,1.32915267604403,1525
0,2.25668703671545,1526
1.68241123203188,Inf,1527
1.21035213815048,Inf,1528
1.82266926276498,3.1617767555872,1529
2.7750564168673,Inf,1530
2.25211918819696,3.06635116110556,1531
3.14064585429151,Inf,1532
0,0.480492642964236,1533
2.85602378251497,Inf,1534
2.99770381243434,Inf,1535
2.37846463453025,4.02393567434046,1536
0,2.27589706948493,1537
2.26187818450853,Inf,1538
0,2.32876375201158,1539
3.26460914046038,Inf,1540
2.59702316194307,Inf,1541
0.492861228412949,1.21653225563932,1542
1.28737046965398,Inf,1543
1.02889286237769,2.27197415952105,1544
0,2.29601380822714,1545
2.05278448062018,Inf,1546
0,2.39489634579513,1547
2.03473071451299,2.8072853514459,1548
0.990782691515051,Inf,1549
1.57759407360572,Inf,1550
1.10555045248475,1.86204960278701,1551
0,1.67108519526664,1552
0,1.63290971249808,1553
3.93614633183461,Inf,1554
1.68697547924239,3.87371874938253,1555
2.14037546946201,Inf,1556
3.47907669958659,Inf,1557
2.29065309104044,Inf,1558
0,1.50377237354405,1559
0,2.46006098925136,1560
2.50584865454584,Inf,1561
3.76968143682461,Inf,1562
0,2.25335940835066,1563
4.05039503180888,Inf,1564
0,1.52553293039091,1565
0,2.47765074076597,1566
1.68834704847541,Inf,1567
2.03674939461052,2.61343024845701,1568
3.47062119632028,Inf,1569
2.75196423463058,Inf,1570
2.95160259352997,Inf,1571
0,1.75567319674883,1572
1.0786039440427,Inf,1573
2.23071555781644,4.22564521664754,1574
0,2.01698198507074,1575
1.34583637292963,Inf,1576
2.34021685435437,Inf,1577
3.32926746283192,Inf,1578
2.52282854635268,Inf,1579
2.0314298622543,4.27474019525107,1580
0,0.716750388965011,1581
0,1.71173558454029,1582
0,2.46135061432142,1583
0,1.65732955560088,1584
0.18593103508465,2.14005853573326,1585
1.18164930958301,Inf,1586
0,1.21013995201793,1587
3.28994779847562,Inf,1588
0,1.42706778948195,1589
0,1.75618936191313,1590
2.23072881635744,3.53408755094279,1591
0,1.0943667468382,1592
3.04535485745873,Inf,1593
1.28981687535997,Inf,1594
2.61013086186722,Inf,1595
0,1.08721801836509,1596
1.75367196556181,Inf,1597
0,2.34008226019796,1598
0,2.13419754640199,1599
2.47700940351933,Inf,1600
1.26609955332242,Inf,1601
0,1.68651436688378,1602
0,2.20727737236302,1603
2.68251665227581,Inf,1604
0.255259919213131,2.19968723133206,1605
2.97964692756068,Inf,1606
1.72414182743523,Inf,1607
0,2.43444676452782,1608
0,1.80816820880864,1609
1.69930576928891,Inf,1610
1.39997334685177,Inf,1611
0,1.58521774923429,1612
0,2.06212393124588,1613
3.44702063535806,Inf,1614
0.442137799691409,Inf,1615
3.32265592762269,Inf,1616
1.27733671688475,Inf,1617
1.6854724753648,Inf,1618
2.7447667135857,Inf,1619
4.20902820536867,Inf,1620
1.04781537665986,2.67790629819501,1621
2.34157327096909,4.57124949258287,1622
1.19298379635438,3.50352891196962,1623
1.87822283303831,Inf,1624
1.68039360898547,Inf,1625
0,0.697068059816957,1626
0.868639220716432,Inf,1627
1.86518595961388,Inf,1628
1.68280341546051,Inf,1629
0.788718751864508,3.23946483375039,1630
2.49124085123185,Inf,1631
0,2.39396161341574,1632
2.74852150236256,Inf,1633
0,1.51853240735363,1634
1.52803388773464,Inf,1635
0,1.10803004994523,1636
3.33728153724223,Inf,1637
0,2.1694864804158,1638
2.80153733619954,Inf,1639
0,1.5219459682703,1640
2.591826847638,Inf,1641
1.37783881393261,2.41125810949598,1642
2.59760932414792,Inf,1643
2.9816601308994,Inf,1644
0.592731965589337,Inf,1645
0,2.43220469157677,1646
4.02351089695003,Inf,1647
0,2.4973861919716,1648
3.22478682617657,Inf,1649
1.32369840750471,Inf,1650
3.51309118792415,Inf,1651
1.1626388510922,Inf,1652
0,2.25955612258986,1653
1.51012111396994,Inf,1654
1.03354591410607,3.49047906696796,1655
2.1379645052366,4.03057090414222,1656
0.482062578666955,1.81153885903768,1657
1.70173628837802,Inf,1658
0,1.37071256525815,1659
0,1.55495087034069,1660
0.874048668774776,1.58598912763409,1661
0,1.98411624412984,1662
1.45679463108536,Inf,1663
0,2.44093786459416,1664
1.33742731530219,3.83512952481396,1665
1.88699447375257,Inf,1666
0.707348432624713,2.47737258381676,1667
0.518273127963766,1.57540661515668,1668
1.1224282742478,Inf,1669
1.37097233266104,2.53317697905004,1670
0,1.80371680296957,1671
1.38723607582506,3.65057045652065,1672
0,0.756528755882755,1673
2.61382333876099,Inf,1674
0.643473381060176,3.08602106873877,1675
0,2.29059324774425,1676
0,1.48526585195214,1677
1.14326020993758,Inf,1678
1.25771012564655,Inf,1679
3.97775533609092,Inf,1680
0.991734693525359,Inf,1681
2.00008041516412,Inf,1682
0,2.47055428451858,1683
0.490122712217271,2.81087952724192,1684
2.83087461197283,Inf,1685
1.78728740604129,3.43757559196092,1686
0.158752607530914,1.18024975876324,1687
1.87611188797746,Inf,1688
3.28587390889879,Inf,1689
1.08848205883987,Inf,1690
0,2.36582893587183,1691
0,1.91953115165234,1692
0,1.3847366272239,1693
1.29268193908501,Inf,1694
0.653590725851245,Inf,1695
0,1.33824653981719,1696
0.839857392129488,2.57644440571312,1697
0,0.910790520720184,1698
3.25102704227902,Inf,1699
0,1.52371506672353,1700
1.76781021989882,3.95310694351792,1701
3.96017613646109,Inf,1702
0,2.41502125281841,1703
2.72750093776267,Inf,1704
3.88506652554497,Inf,1705
0,2.07021546782926,1706
0.379118310520425,Inf,1707
0,0.824787384481169,1708
0.31445506203454,2.01166582468431,1709
0.344841975602321,1.18494624330197,1710
2.54353647644166,Inf,1711
0.340235283365473,2.17992900172248,1712
1.58665232127532,2.63294406875502,1713
0.725400221417658,Inf,1714
0.505171162076294,2.42990412109066,1715
2.93945080367848,Inf,1716
1.39212213631254,2.38936837005895,1717
2.56511184677947,Inf,1718
0,2.07553506013937,1719
2.89442719134968,Inf,1720
3.88626431522425,Inf,1721
1.07958967098966,Inf,1722
1.24271076871082,2.70035902736709,1723
0,1.47540425066836,1724
0,1.2617269565817,1725
0,2.0494426228106,1726
0.290464329300448,2.48986037273426,1727
1.02123508986551,Inf,1728
0,2.34883020399138,1729
1.30859169934411,1.99462639517151,1730
0,2.47021520684939,1731
0,1.62574136280455,1732
0,1.28877066832501,1733
0.571707399212755,Inf,1734
0.264930998091586,0.815609078854322,1735
0.208804131252691,2.58832672669087,1736
1.81125053728465,Inf,1737
0,2.0695567666553,1738
1.89515062782448,Inf,1739
1.5296111360658,Inf,1740
3.03943206905387,Inf,1741
1.26222148712259,3.71774368104525,1742
2.55109317426104,Inf,1743
1.05170884577092,2.03498350339942,1744
0.767626724555157,Inf,1745
2.94853511964902,Inf,1746
0,1.63751555315685,1747
0.909959781565703,3.39398037933279,1748
2.87470558658242,Inf,1749
1.08316941768862,Inf,1750
1.69203773955815,3.01282715518028,1751
0,1.96714092162438,1752
1.36556573444977,Inf,1753
0,2.21979008871131,1754
2.777594224317,Inf,1755
1.44016477570403,3.63031924527604,1756
0,1.64878622395918,1757
2.12975931819528,4.13615108293016,1758
1.20070030447096,Inf,1759
1.53065938444342,Inf,1760
1.08208249206655,Inf,1761
2.33986918174196,Inf,1762
2.20404141466133,3.88867079571355,1763
1.68368566024583,3.17876991117373,1764
0,1.62068329460453,1765
0.83494542283006,Inf,1766
2.42173847858794,Inf,1767
3.90776429092512,Inf,1768
0,1.63580768625252,1769
0.984389503719285,2.2038571262965,1770
0.547401477233507,1.82845840405207,1771
1.03074031008873,2.56523307412863,1772
2.23831425653771,4.33419403329026,1773
3.51413030468393,Inf,1774
0,1.57640962977894,1775
1.15936437854543,Inf,1776
1.25912207993679,Inf,1777
1.28032826818526,Inf,1778
0.673629870289005,2.22671837196685,1779
0.160767924971879,1.50949372386094,1780
1.64636820263695,Inf,1781
0.28005231404677,1.6142213792773,1782
0,1.44127887964714,1783
0,2.08415294473525,1784
0.924687510705553,1.27791263279505,1785
3.20856662408914,Inf,1786
0.326843070797622,Inf,1787
3.07171356922481,Inf,1788
0.158434040495194,2.19085667573381,1789
0.82016518630553,3.18348682427313,1790
0,1.22553358087316,1791
0.831685406155884,Inf,1792
0,0.881027812720276,1793
2.68194890522864,Inf,1794
0.624451608164236,2.79587041470222,1795
0.450668958364986,Inf,1796
0,1.17123942647595,1797
1.25327111803927,Inf,1798
2.13188041932881,Inf,1799
1.46375511889346,Inf,1800
0,2.17368046694901,1801
1.98403981979936,Inf,1802
0,1.71373245830182,1803
2.15102260874119,Inf,1804
1.08102245198097,2.8880829224363,1805
3.13616891624406,Inf,1806
0.648744590580463,Inf,1807
3.44962022674736,Inf,1808
0.926090177381411,3.24050225550309,1809
1.58423333778046,Inf,1810
1.09926984005142,3.35031010617968,1811
2.42934706271626,Inf,1812
2.20541797287297,Inf,1813
3.14666516555008,Inf,1814
0.996752697392367,Inf,1815
0,1.51069396233652,1816
3.15201512654312,Inf,1817
0,2.03676339064259,1818
0.247439027880318,2.5666791992262,1819
0,1.63248193217441,1820
1.94005654833745,4.24731357896235,1821
0,2.48231263656635,1822
2.29343136306852,Inf,1823
1.94569658488035,Inf,1824
1.64152184152044,Inf,1825
2.38975854415912,3.92268101742957,1826
1.36651996697765,Inf,1827
0.293018961092457,1.8525848723948,1828
0,1.91689336439595,1829
1.94503437145613,3.79813267150894,1830
0,2.23588365886826,1831
0.76698096410837,Inf,1832
1.47406839707401,Inf,1833
4.00115206721239,Inf,1834
4.38886374235153,Inf,1835
3.16591764974874,Inf,1836
3.13395082135685,Inf,1837
1.19517673854716,2.7419942576671,1838
3.41864136804361,Inf,1839
2.51589558378328,Inf,1840
0.457929513650015,Inf,1841
1.46778858907055,3.93851830158383,1842
1.55916653689928,Inf,1843
0,2.44632538757287,1844
3.30229048151523,Inf,1845
1.91883621446323,Inf,1846
0,1.95205327298027,1847
3.06799038371537,Inf,1848
1.69867451419123,Inf,1849
2.88622091640718,Inf,1850
0.717344077420421,Inf,1851
2.68363290291745,Inf,1852
1.24414133955725,Inf,1853
1.87845371547155,Inf,1854
1.19641015073285,Inf,1855
0.660514790797606,2.22057455976028,1856
0.268592622014694,0.925537734874524,1857
0.672018072800711,2.66327772056684,1858
0,1.57470829261001,1859
2.69375763717107,Inf,1860
1.43881397438236,Inf,1861
0,1.8248214275809,1862
1.50131980364677,Inf,1863
0,1.04310213238932,1864
